Real	Imaginary
-1.00333125511429	-0.162084162928786
-1.00333125511429	0.162084162928786
-0.415593413421160	-0.391305784388566
-0.415593413421160	0.391305784388566
0.415593413421160	-0.391305784388566
0.415593413421160	0.391305784388566
1.00333125511429	-0.162084162928786
1.00333125511429	0.162084162928786
